KIC,DPi1,dpi_e,dpi_E,q,q_e,q_E,eps_g,eps_g_e,eps_g_E,drot,drot_e,drot_E,feh,mass,mass_std
8058062,79.658,0.339227134695307,0.119762148004099,0.153,0.017631862460789,0.013169199430097,0.087,0.156890819326901,0.356799555301666,0.334,0.037315639646668,0.029197946922446,-0.31793,1.18923369679144,0.0789162085270273
8073887,84.18,0.051381561837801,0.036240404811522,0.151,0.013188735285692,0.011424382803114,0.28,0.021719277421946,0.039279672029909,0.458,0.02911696632065,0.020128092798236,0.19391,1.21700663927774,0.0681789462781312
8077790,79.038,0.12663496932332,0.184111601220522,0.137,0.019848773356909,0.026110090996824,0.19,0.131556835892858,0.126223181723744,0.415,0.040941743046665,0.067143827755012,0.024808,1.24065290593756,0.0693456653951265
8081497,75.6,0.025817230826306,0.130453605101323,0.163,0.013893035292778,0.016971304728915,0.161,0.224637131821139,0.045249985602672,0.541,0.013707891322673,0.013758375398772,,,
8086682,72.203,0.032270849166622,0.013179105186694,0.101,0.060308354263149,0.084240384224201,0.106,0.037402458463962,0.061876930188123,0.533,0.011121538710985,0.00713027715747,,,
8087067,74.407,0.086318282922591,0.012199483068528,0.123,0.020833239424996,0.022228966821637,0.144,0.021825126125575,0.141498009286766,0.367,0.068701807430978,0.014073677285161,-0.0058398,1.25329393000848,0.0728158885077356
8098454,89.047,0.136709517675712,0.055413280194983,0.159,0.011898770096781,0.05139309164962,0.15,0.044577630280766,0.041892297369543,0.306,0.050010543500938,0.02828780663341,0.26986,1.17413636439031,0.066053386124656
8098608,78.486,0.035093283283018,0.027862290752736,0.142,0.01072284023824,0.015074424539471,0.232,0.049355144146915,0.02179521108847,0.528,0.015217353439946,0.044038045309528,-0.012675,1.20099144258059,0.0674682112177488
8099364,88.629,0.196890042294143,0.057299545831796,0.178,0.016143274550057,0.005230887773655,0.289,0.034890237732091,0.120503511148696,0.492,0.058543940846407,0.000202521129047,,,
8110809,86.146,0.019759146654693,0.04226938759021,0.186,0.008740764151082,0.00252690141659,0.242,0.031446267102707,0.013877644212983,0.302,0.00692657166272,0.009805966773194,,,
8111555,77.364,0.012441262997285,0.045391896076339,0.158,0.012388328917919,0.028763882624932,0.287,0.031151085904587,0.02897901390395,0.681,0.017179341525889,0.033269198095672,,,
8115488,81.549,0.15435939178245,0.083302057466838,0.15,0.016171580417416,0.011281687144513,0.228,0.030769270106792,0.143558892252928,0.383,0.015285628663111,0.020235911989335,-0.065067,1.18924150399704,0.0675135785637587
8123432,76.898,0.022371910160032,0.360155767740068,0.123,0.014166853932727,0.041397096454219,0.226,0.402129553416394,0.012731252415514,0.0,0.0,0.0,0.12688,1.31888255770272,0.0747467930031631
8127707,89.47,0.070147810580338,0.002933097747857,0.165,0.006573538234876,0.003220021285715,0.174,0.002798808873609,0.038443979115345,0.314,0.017060131189949,0.013898542279008,0.15,1.18495383320947,0.0647371742672491
8142438,74.001,0.005194419791408,0.020575855947328,0.157,0.0029273382559,0.006229269549614,0.047,0.042671468413589,0.000391176944679,0.389,0.004927338815679,0.001793938720975,-0.074788,1.26759061977258,0.0732206243018746
8144467,79.492,0.084968088357414,0.19041998803678,0.134,0.0366361882288,0.041861644591654,0.225,0.198260271073443,0.10134010906709,0.0,0.0,0.0,-0.011852,1.15632056556154,0.064545586774426
8144802,71.508,0.013571538927167,0.07714847666783,0.164,0.031264552667394,0.025476942933824,0.327,0.156417399021853,0.042849653915034,0.332,0.040792695765821,0.027905838923616,,,
8154682,76.197,0.033513102415583,0.012278678235433,0.133,0.009533828739324,0.00975316244993,0.311,0.015491066336682,0.048561890616762,0.351,0.008254516295929,0.005776473451475,,,
8154693,78.652,0.054453529506503,0.022805795099629,0.149,0.006691064764117,0.015712304845796,0.176,0.019570980320025,0.052524345659131,0.377,0.012699126694103,0.028908310430254,-0.21886,1.2877243027144,0.0748252951098401
8155782,79.509,0.039347853046095,0.126203677664108,0.163,0.026818813223174,0.016549905776383,-0.023,0.169848226896132,0.019857661998273,0.0,0.0,0.0,,,
8158382,74.519,0.010297476936401,0.022606747002726,0.103,0.009088930376053,0.02393269824,0.173,0.046758125783535,0.009867686698801,0.34,0.011174212005385,0.011539481411353,0.13294,1.13594481994848,0.0661261073613245
8161789,77.096,0.033261930785557,0.081853178299639,0.139,0.020509240795589,0.021071043917166,0.175,0.091413034999849,0.034508510684151,0.56,0.032248393080024,0.05462907300732,,,
8162712,70.601,0.046681692846619,0.015670649246602,0.165,0.012798122519622,0.042097267525015,-0.482,0.01794822929466,0.037781290526715,0.344,0.016392403792443,0.024796903927946,,,
8172679,79.926,0.009811435245766,0.206693205837013,0.15,0.025390415280939,0.011742153473067,0.128,0.111089826080451,0.043726603932164,0.416,0.019353087149355,0.015479400552728,-0.22463,1.28925201694311,0.0741557935143541
8173581,73.43,0.040795951660883,0.140888848089034,0.125,0.026442241630934,0.028605345759436,0.238,0.237984343951958,0.054877066794626,0.0,0.0,0.0,0.12499,1.36584749135619,0.0787711407016893
8175678,69.22,0.007929824146316,0.004027004967455,0.169,5.00191494696156e-05,0.006186741656203,-0.049,0.003378609944665,0.016086764860525,0.284,0.005491973134021,0.002181697297026,-0.34004,1.23244110797882,0.0743355255780978
8176259,71.696,0.088943917198833,0.015685087630146,0.125,0.019200297606697,0.0128644025676,0.243,0.034371132831678,0.060587024095838,0.296,0.004568400330162,0.073909771004424,-0.14142,1.11271734592086,0.0663711381027782
8181816,73.917,0.012366983497117,0.06067538517172,0.141,0.012075879620384,0.027764574351249,-0.131,0.090931215272273,0.028213008780527,0.322,0.023702531506734,0.014188101052812,,,
8188772,86.765,0.021756596980396,0.060536468592176,0.184,0.006442671326041,0.150102357256695,0.294,0.103786427657691,0.008492485855879,0.342,0.048308998715855,0.012710912309185,-0.065715,1.65457694305502,0.100465694247827
8192892,77.284,0.13479779990422,0.036519375397404,0.135,0.016661277502837,0.037167389404536,0.126,0.044692987811166,0.131867975250888,0.0,0.0,0.0,-0.27294,1.2007372598618,0.070072953412197
8210306,71.348,0.115410134822795,0.019991787612227,0.119,0.024235753001925,0.035770249508136,-0.438,0.06153130536008,0.230304139750676,0.0,0.0,0.0,-0.1705,1.15853819190043,0.0698359200925846
8214394,82.195,0.008224286762754,0.007945427204263,0.142,0.001996189299682,0.005767124422765,0.222,7.45573121499754e-05,0.00617182883678,0.393,0.01398128437186,0.001552945781873,0.12268,1.27300560009655,0.0711683155111596
8221785,72.153,0.018228086174759,0.108206930435443,0.13,0.006184759835794,0.017670873508961,-0.075,0.256237919429307,0.033119503166903,0.326,0.011770806802787,0.012278431186864,,,
8235144,81.271,0.009326528510215,0.185859367316695,0.139,0.009093671865859,0.00727016700535,0.285,0.176276940274136,0.007651908452379,0.345,0.011460044979636,0.021232757014105,0.24255,1.19741833297585,0.0668436176526451
8235991,77.354,0.014324627868277,0.109755067771587,0.151,0.012527959845126,0.007276773331731,0.046,0.152596488093881,0.042324102831524,0.371,0.010814610483101,0.010003193056282,,,
8250069,87.152,0.015210175990973,0.031109950160655,0.166,0.007980420011252,0.018280015318131,0.337,0.036347969028007,0.049307397255356,0.0,0.0,0.0,,,
8262338,86.946,0.125773908293539,0.285591712740754,0.151,0.066081630776605,0.048964531614924,0.21,0.053337968922902,0.087882682018539,0.0,0.0,0.0,0.16232,1.27347637193501,0.0726214095431567
8264074,84.798,0.033035967997847,0.194441104940779,0.143,0.021904877002837,0.012687906273677,0.232,0.161117810139463,0.036612989271379,0.051,0.020767480339242,0.02509478403673,0.15155,1.11447836771619,0.0630567343225823
8283356,78.464,0.038195832622023,0.084804608623699,0.146,0.01641589875868,0.016561800911156,0.243,0.072394486265789,0.062432130994505,0.561,0.024882990996644,0.019964884168527,0.095355,1.22289659046186,0.0704914899196416
8299489,78.005,0.01784395565231,0.128124292850444,0.137,0.009705881481666,0.045506628092194,0.219,0.139920984531441,0.01321778010692,0.418,0.076207979346023,0.060651063101374,-0.14746,1.24009446567303,0.0721355386741021
8301905,80.212,0.038928585713094,0.16244962895955,0.151,0.02363416871301,0.025643153707384,0.066,0.11373639152815,0.059615382468843,0.311,0.260994814921901,0.004207640557678,-0.36112,1.12150214408984,0.0655002454952194
8307791,76.779,0.003728137125407,0.024929941611532,0.145,0.006863937336283,0.008078302053902,0.146,0.025607143402495,0.012676135693683,0.386,0.006318144458005,0.004782751595392,,,
8308639,76.44,0.251732798480745,0.201777264135288,0.14,0.026660612973886,0.009386594213542,-0.222,0.322002234181353,0.374749437688925,0.35,0.009078970743759,0.014885468796776,,,
8309466,84.372,0.132497323082404,0.095245264219244,0.148,0.002651762762901,0.010109666477444,0.208,0.078703828583929,0.102975290434686,0.484,0.009173111065501,0.01595625236807,,,
8312512,74.519,0.01217888415016,0.114351990440852,0.139,0.020945485805262,0.020864905670255,0.174,0.180129518604998,0.010821169728852,0.37,0.031363953787524,0.024060418883705,-0.21738,1.15999615651118,0.0709730267806998
8315560,88.589,0.011939075889359,0.180162550954393,0.173,0.044554962278649,0.010458788112546,0.105,0.238857851508931,0.019440344568656,0.307,0.017050209022605,0.024975332064774,,,
8315796,73.913,0.014325592931428,0.009901855904729,0.12,0.006108534989616,0.017265499127297,0.215,0.006793672946786,0.006897868678356,0.415,0.024630857887271,0.017044696036423,0.030033,1.26470822341432,0.0743212787512231
8316412,75.573,0.003704721380345,0.1357099530222,0.133,0.004173668152595,0.027033593460148,0.136,0.202402364327251,0.0031895270379,0.436,0.025498941475419,0.004822236471402,0.10546,1.21031776639648,0.0706192693388495
8323295,77.984,0.157733424736733,0.031642954934213,0.124,0.008664058212813,0.127819077655503,0.12,0.032528997235257,0.165445949662103,0.285,0.158077194841736,0.001002147584797,0.20861,1.23475898863156,0.0707260077023026
8328390,72.708,0.045988914092547,0.055450189213019,0.116,0.018493617337352,0.035247430567369,0.046,0.086625564027284,0.118550109183108,0.0,0.0,0.0,0.15496,1.22515161006684,0.0725558333903479
8330073,75.902,0.006663268106365,0.137661405702886,0.175,0.0242056189226,0.006690675520542,0.086,0.208700161354449,0.007570040719903,0.439,0.011153194288794,0.03801700924725,-0.51168,0.963024990357644,0.0582808174289034
8344592,81.575,0.212385041099466,0.017692136485763,0.154,0.015777234905891,0.016138265259351,0.326,0.034341719218717,0.077370033184048,0.293,0.003550071767003,0.280454400428233,,,
8345515,77.571,0.024719992471674,0.017103314968964,0.146,0.006421089644541,0.016110555444271,0.233,0.020675658890011,0.041819277200428,0.374,0.010462480336977,0.008344658667538,,,
8358990,74.691,0.038382092415546,0.006648016735966,0.123,0.004168200897592,0.009547639936591,0.216,0.004821884071253,0.077780750723462,0.404,0.020004965236272,0.009232024741779,,,
8360297,73.919,0.065195088055816,0.055137525979703,0.137,0.035179160346237,0.014990913896985,0.012,0.088312716508048,0.117952097561158,0.0,0.0,0.0,-0.38613,0.951034759819773,0.0580589755599294
8364786,65.315,0.018556911480317,0.039921504635174,0.122,0.030440580409983,0.040073078351857,-0.223,0.155456382789574,0.014767600163925,0.0,0.0,0.0,-0.27842,1.81437605885769,0.116488071253474
8366239,88.04,0.017364632156955,0.02329109790243,0.146,0.002097055871791,0.004723936513566,0.141,0.016812593553643,0.010421638963664,0.264,0.016081509393391,0.000389315835588,-0.10054,1.56743621623741,0.0924396544572581
8374394,76.534,0.013889003328231,0.072052043758902,0.145,0.007128549850058,0.029191706546019,0.1,0.116212589815726,0.033514304157359,0.388,0.013043266527516,0.013519179923614,,,
8377962,76.888,0.038247993623486,0.024408798020929,0.127,0.00596350835612,0.009076658102345,0.159,0.022629893047678,0.047402385594366,0.555,0.024796957596455,0.016799551417107,,,
8381622,77.679,0.018918464719462,0.217977595791169,0.149,0.014684295895735,0.018828973280627,0.287,0.244416224769061,0.031957793241314,0.268,0.043632878566829,0.019304565351701,,,
8387668,90.963,0.027974498548773,0.019521505330772,0.163,0.001337956706838,0.004418310551883,0.215,0.0101280648256,0.012872403979655,0.0,0.0,0.0,,,
8391545,80.468,0.00462866571398,0.280730138524234,0.137,0.000897132313169,0.050299594215874,0.207,0.271851818122455,0.000176434120365,0.0,0.0,0.0,-0.10256,1.20883801866867,0.0687807631572234
8418309,77.413,0.036619089752406,0.10881284682516,0.139,0.00558422002016,0.0137496903447,0.228,0.139097193254882,0.057313698711149,0.442,0.020538404676583,0.007236120606733,-0.14632,1.16241634231011,0.0663499965412539
8420954,72.373,0.020887270018434,0.027258063290162,0.158,0.014822772118739,0.011035204072505,0.347,0.038159502679373,0.012588723877158,0.404,0.014373659037399,0.017647453088584,,,
8423708,79.464,0.052816835744466,0.19000210531398,0.134,0.020284613735908,0.03273640795911,-0.015,0.17281591982097,0.052688292925787,0.33,0.035861349257685,0.023148630625011,0.12394,1.28603201122773,0.0729928722898198
8425211,82.492,0.021700366450034,0.144455944929632,0.134,0.013258132615759,0.017131884641435,0.237,0.108970103315714,0.01471777078051,0.0,0.0,0.0,,,
8426672,84.273,0.027219894807303,0.220575716131094,0.163,0.013274382289793,0.010608324024493,0.104,0.155213435112108,0.021117463284613,0.475,0.023697347460508,0.01890784606788,-0.1103,1.39268372111604,0.0793831914104605
8429977,76.986,0.037452349191867,0.109564399424713,0.115,0.007452162024577,0.030405729438153,0.188,0.126622311266426,0.046262116380437,0.0,0.0,0.0,,,
8431083,79.477,0.156511796041158,0.089384923201479,0.139,0.04417157203466,0.052702018114114,0.192,0.108072809226464,0.194263935551368,0.058,0.007992524938322,0.048267452317698,,,
8432800,80.217,0.081444283835808,0.021339704168312,0.144,0.00584431875948,0.011246070373304,0.177,0.023464684810333,0.086426563763653,0.339,0.013461844548171,0.00858710611075,-0.049747,1.08978211997388,0.0605163050557767
8440248,79.688,0.018660614033607,0.450553347321858,0.14,0.057570830356421,0.124946495659203,0.314,0.348699982840824,0.020156292447744,0.2,0.00678847139251,0.236373505474144,0.038647,1.23531679178888,0.0689046907545169
8451486,80.211,0.015371734225425,0.009390815215241,0.145,0.008120212630316,0.007580020310625,0.254,0.01267819113733,0.007225967776095,0.363,0.011667096813801,0.010667186932374,-0.22924,0.989107161651125,0.0572824515527253
8453896,77.546,0.058735776726621,0.024434596446142,0.132,0.004186519913696,0.013899594160388,0.135,0.010668522506135,0.046081358574253,0.371,0.044953426272202,0.006400126250645,-0.32956,0.979764023031523,0.059888454205407
8458124,79.197,0.065618748658096,0.014818573663462,0.131,0.010252462148111,0.002588059386332,0.238,0.008380222319576,0.072661560988346,0.372,0.016440873128508,0.007880596345938,0.24277,1.29003587516732,0.073412375758778
8458459,86.849,0.165843061996995,0.11985734151132,0.154,0.010176656793499,0.024512509283803,0.232,0.073645593445727,0.02639090674549,0.347,0.076628158722154,0.22421687775694,-0.033998,1.17483302739817,0.067753553534178
8458954,80.026,0.115926865367584,0.098633189317511,0.126,0.014898803564969,0.014537819810108,-0.008,0.105899027791345,0.120809299594442,0.328,0.042391042807383,0.025669360915109,0.29974,1.15928622481471,0.0659685867444225
8459085,84.351,1.27378599804852,1.28088355758074,0.134,0.008940362414769,0.006357966887502,0.152,0.076846821107076,0.081391771488213,0.239,0.015705332711474,0.021997734168435,-0.085083,1.28300917465267,0.0726879940417505
8475025,74.321,0.031217868129971,0.005024752288946,0.125,0.00434479532535,0.011109047982992,0.254,0.003553975629688,0.044431322501795,0.332,0.009594957207991,0.004937755831175,-0.094221,1.36036416163717,0.0792398280849759
8480097,86.868,0.045429043783031,0.033635923830914,0.174,0.011465688415434,0.005457242451367,0.274,0.019523662338328,0.029355002517632,0.279,0.030463769682773,0.004191159604034,0.15258,1.12348380003562,0.0621786384776028
8488530,69.759,0.01550068416347,0.12136786251844,0.09,0.014134301554898,0.015493226848041,0.339,0.270757596534018,0.039766558173624,0.0,0.0,0.0,,,
8494157,76.224,0.012010316240648,0.025778700463206,0.156,0.02195782236325,0.003747461418428,0.133,0.016136884600375,0.025132461940357,0.334,0.064192681406546,0.056859092768321,,,
8505072,75.654,0.017398566006321,0.050179518481627,0.162,0.034902119563591,0.026954907334741,0.346,0.058714813939812,0.003997706296756,0.445,0.015189583338825,0.031435207886454,-0.21494,1.01738326461639,0.060138498846265
8507484,72.144,0.027451018993247,0.060333512462862,0.11,0.017368307325409,0.014424043395094,0.122,0.106137585326658,0.043629492636123,0.0,0.0,0.0,-0.11421,1.51952872526665,0.0901077537131218
8510560,73.278,0.008593393778824,0.040670472377542,0.224,0.016844711244106,0.016435330815718,0.021,0.06519722556789,0.01258924943784,0.915,0.014817581636518,0.003604846975237,-0.13736,1.50971555447013,0.0891246761456755
8518198,79.369,0.019963470887447,0.044880342623898,0.136,0.006035086307074,0.011210974969298,0.211,0.050934716074929,0.022811855509111,0.425,0.008610915081984,0.009840969210972,-0.052862,1.1683697914415,0.0668889611982291
8524315,73.353,0.024480894980101,0.281005455858846,0.177,0.068627599105658,0.061764950854697,-0.342,0.104431572896036,0.048364692786257,0.285,0.216555356580482,0.001163635836153,0.0094929,1.19844224640986,0.0716557992536057
8526691,80.104,0.028243251662872,0.105346635162235,0.118,0.006080244675764,0.015153142258175,0.023,0.124703522873772,0.034871088963034,0.206,0.012193066360725,0.015819665926023,,,
8538793,79.955,0.101240945179555,0.032482384930077,0.148,0.012408500315338,0.045792849809055,0.247,0.088948474151371,0.038613163903311,0.443,0.039877758793506,0.025088041228901,-0.038629,1.04295929457327,0.0592761207908354
8543569,75.123,0.018353857022902,0.003176514985171,0.136,0.002349931007725,0.004981798297406,0.224,0.007708593918353,0.014801107952893,0.549,0.001257379835546,0.011665892712337,0.0053928,1.12037517042275,0.0651967610509502
8545504,74.971,0.022642646776504,0.043872156248739,0.119,0.00530437361545,0.018736118506769,0.081,0.052001971038508,0.045150236721584,0.303,0.011812499095093,0.014863247387133,-0.11369,1.55227233875093,0.0926857620422276
8555599,71.05,0.025097929401071,0.007907159653854,0.103,0.00398981262594,0.009030999665055,-0.203,0.023073516033938,0.015197194631993,0.257,0.016924161979337,0.00495519399066,0.050622,1.0908303591333,0.0666645644154139
8564157,81.859,0.219401802843137,0.113632465901276,0.149,0.015742375312525,0.025255763835651,0.229,0.086866272368345,0.080772985277578,0.296,0.009786667351241,0.281026553544824,-0.15209,1.29569943195705,0.0715117431620362
8564976,77.058,0.045829955582789,0.021277952776586,0.171,0.042389294415399,0.009927427537467,0.139,0.008579201708191,0.051168591552168,0.544,0.03871589963218,0.029590321695312,-0.2326,0.932451849323417,0.0540992313257508
8574234,77.788,0.074779830346913,0.075031516642909,0.149,0.065501585864506,0.040124183368427,0.098,0.055273875087759,0.102631569982247,0.0,0.0,0.0,-0.08723,1.05828942862893,0.0602371239133133
8579095,78.346,0.108365295942193,0.17647713727392,0.119,0.026727716918579,0.014433073165914,0.176,0.193120135711504,0.105447886098952,0.288,0.025772294426092,0.022362226034748,0.28937,1.36675956453624,0.0791153536966951
8583313,82.719,0.017788423247865,0.015773287005757,0.152,0.008007834271215,0.008319119646018,0.23,0.014477969559692,0.012027254066714,0.363,0.011125603607822,0.009411891408536,-0.28231,0.950442463608588,0.0544647278773956
8605197,77.258,0.015356412006057,0.067559021960435,0.135,0.006959686571814,0.024920961730141,0.204,0.098575319714559,0.015824358030019,0.376,0.011636533895578,0.021926813983845,0.093636,1.14497979024058,0.066645108591586
8607365,71.196,0.012070652098771,0.034831636351413,0.137,0.017831238242785,0.010355012361048,-0.228,0.066612028194603,0.019364012219356,0.371,0.012098383205597,0.008354951271532,0.22078,1.48665949947217,0.090119189826684
8609482,80.346,0.030738977273273,0.104452213524866,0.126,0.024335866312779,0.0313183075075,0.178,0.07954426570577,0.0338577964741,0.173,0.052132152014486,0.053230270784535,0.28956,1.19215304973521,0.0692423044862121
8611394,76.452,0.102133595019495,0.049673466364013,0.133,0.026785562154595,0.034145649053581,0.098,0.062090603857283,0.148372142836315,0.0,0.0,0.0,-0.15025,1.12138208475316,0.0636052350314997
8612480,74.239,0.014965912978596,0.012864838358908,0.107,0.001489336178971,0.01469618861912,0.331,0.037273775046382,0.010623694677741,0.304,0.013108637177599,0.021954317511322,0.31264,1.23551090885742,0.0724649985864903
8613617,81.72,0.041551034967398,0.012506891566218,0.152,0.005833450532816,0.003749544198846,0.258,0.009593587294684,0.032647570396162,0.231,0.010581540993456,0.010579773157678,-0.096567,1.22500112782556,0.069154298151436
8620380,77.761,0.001362459756095,0.149671503346468,0.138,0.014117629156135,0.005267120716139,0.27,0.173067526210315,0.002141791048741,0.464,0.011316223713382,0.01401330596814,0.10714,1.29186456258414,0.0732147356120795
8620872,76.627,0.057181592310641,0.096020944853095,0.117,0.029524463725268,0.043711871516456,0.157,0.126321689554719,0.095377858767266,0.0,0.0,0.0,0.038744,1.22935176209032,0.0706842064099223
8623565,72.543,0.026262079085854,0.015869972714143,0.171,0.007250653247884,0.01873908759711,-0.02,0.007462992329183,0.045624437249015,0.627,0.026715383033039,0.006246981176059,-0.019406,1.36869674916102,0.0788939407852965
8623655,73.256,0.014995068113422,0.036001238331323,0.152,0.039149853042544,0.004080720401339,0.036,0.080536022962191,0.011144441836232,0.244,0.005975963820492,0.012320884268985,,,
8630459,86.722,0.002323168921194,0.080117923367354,0.158,0.002576744694468,0.003819568541728,0.249,0.057940789898692,0.001160750794131,0.471,0.008538419352008,0.005754613785653,,,
8630587,79.186,0.006157895854685,0.316397428248479,0.138,0.01076949367859,0.008179915406174,0.185,0.324510599958726,0.008152051275948,0.34,0.005624924686938,0.040835704124179,0.095599,1.2441767952244,0.0705921566582256
8636389,76.018,0.025119900074898,0.063604670985271,0.138,0.010566197055724,0.021334744323619,0.124,0.084248415949172,0.034738190617969,0.252,0.017133903254692,0.024414585506874,-0.32049,1.20316196177951,0.0723721303390898
8648759,83.591,0.060627239644319,0.065650686955337,0.171,0.016055894543136,0.013957189836871,0.223,0.039263457156362,0.067001922796431,0.0,0.0,0.0,-0.37022,1.14530993052028,0.067479931457403
8673261,78.53,0.012838145055156,0.212014079139337,0.122,0.018603395974428,0.01642746260059,0.223,0.218517493075056,0.029039692520263,0.312,0.052377889563719,0.024810585646234,,,
8674172,79.154,0.178880096203841,0.082877694806598,0.144,0.043818191990713,0.033609642240407,0.057,0.070235961279971,0.199216952397805,0.0,0.0,0.0,-0.21545,1.05187288990909,0.0613609352705932
8678638,85.008,0.007078644481098,0.342591304269547,0.144,0.015340367296713,0.037511122917904,0.312,0.244516429808216,0.004296561304328,0.317,0.082193293751624,0.026768197289833,,,
8686904,76.708,0.001965427693889,0.024040117855904,0.123,0.003088979144338,0.010686150010385,0.099,0.024435376357996,0.000561858950994,0.387,0.007145889129728,0.007400903986846,0.008451,1.23775224937691,0.0700694787078106
8688421,77.607,0.121582197162411,0.067151731703234,0.156,0.044829268625618,0.025080825184468,0.145,0.068153991997796,0.134993767740608,0.0,0.0,0.0,-0.33812,1.4580339304422,0.0846035200571602
8694617,72.764,0.010769067105144,0.014888368124531,0.141,0.004902524348212,0.005066914760048,0.053,0.022025023581569,0.011611481057208,0.384,0.009313445213217,0.006683902093424,-0.050991,1.10401332511144,0.0651168666743228
8718745,80.088,0.101448382558118,0.07901423501859,0.151,0.016124566565425,0.048899636606855,0.213,0.061105942732476,0.077598261789167,0.455,0.261519129169876,0.026467107196771,-0.32288,0.961175119590771,0.0552271510169746
8733697,87.85,0.002353853896807,0.015063307464004,0.149,0.000565196201427,0.003178886915942,0.182,0.006493772132021,0.002130292770421,0.46,0.006969194102745,0.002755505537361,,,
8742229,80.454,0.045576122333756,0.073332598958274,0.13,0.019798066832528,0.02912225240622,0.091,0.096211203152617,0.066937556041628,0.0,0.0,0.0,-0.066286,1.67933439818563,0.101801855134065
8742545,81.208,0.041890986904122,0.083178094087629,0.148,0.015307874538903,0.018714420630539,0.268,0.083735919034373,0.03170872553079,0.0,0.0,0.0,-0.28837,1.05108266718428,0.057303479890577
8742912,71.67,0.048515080369882,0.057983904370346,0.103,0.074447765806226,0.102706677018001,0.082,0.144199491707457,0.038657261584753,0.806,0.008001131323682,0.008876478131249,,,
8766846,81.864,0.013634843109699,0.014930571476157,0.141,0.004867746872842,0.009434308653431,0.339,0.011456071286038,0.010997491786462,0.289,0.009234884597386,0.010912778974183,0.064476,1.19318494018161,0.064629826852889
8806387,74.546,0.024095568417877,0.19181823056725,0.121,0.027506109494597,0.036652524620603,0.163,0.359966532591153,0.003834859313172,0.0,0.0,0.0,,,
8807777,74.402,0.039477066193726,0.033415746642334,0.153,0.009478721014484,0.022165055611403,0.094,0.055319952127792,0.073815012532035,0.329,0.007485036692253,0.007254500211665,,,
8813618,79.705,0.016236447719962,0.087840424971915,0.151,0.011663856003392,0.010317163474048,0.195,0.101358657188577,0.02186134320579,0.367,0.019602410809794,0.010300831811343,-0.026015,1.06943012089382,0.0599664152567395
8815517,73.893,0.000617593051047,0.162970663505263,0.137,0.022286206522995,0.034244176048897,0.105,0.27351466859937,0.023461931506832,0.399,0.053556842222186,0.029886948777156,,,
8816007,85.828,0.061709719366292,0.006846707242772,0.144,0.001026728298325,0.011276890701351,0.287,0.003790811925851,0.043354157298419,0.295,0.012392745057478,0.010383867940223,0.066632,1.22231253186461,0.0688636712545481
8819552,77.597,0.069936930985776,0.051236710042275,0.124,0.016408221016295,0.007246943812514,0.215,0.080374129137185,0.072570048479497,0.322,0.022496819703789,0.017041397167873,,,
8823626,72.745,0.007909560585475,0.006707216777471,0.129,0.008223118112427,0.00013229369062,0.074,0.000678546860636,0.008319492723883,0.385,0.008467197583456,0.005915224358133,,,
8827853,82.397,0.320256211905672,0.037987552785396,0.148,0.017659674949336,0.024807976239144,0.233,0.042936418352074,0.140273514238491,0.339,0.062841875722279,0.038363230796806,,,
8838230,82.955,0.069151996974313,0.046854865284843,0.144,0.011638661011338,0.022143675279608,0.204,0.04261451640491,0.047915074263083,0.127,0.017724177251549,0.036985186445768,0.036528,1.24466290799906,0.0705050557928517
8866860,80.806,0.116987718768456,0.056552937544268,0.138,0.019292996335751,0.01410599799228,0.185,0.074516840839896,0.113961604404776,0.285,0.015168618510574,0.018838040095132,0.20718,1.10541856079673,0.0615562482709413
8867239,74.762,0.102667386992806,0.147139079514105,0.116,0.022934430416365,0.032863157692047,0.262,0.11751117152128,0.17584276986995,0.0,0.0,0.0,,,
8869611,75.63,0.000744562764581,0.101936425260178,0.148,0.01346926163533,0.015680792936607,0.065,0.176193731503484,0.007240122257955,0.493,0.017467820328829,0.011618403185189,-0.078486,1.06751060248594,0.062720430326478
8872890,81.835,0.017879956686883,0.023114010757965,0.133,0.003374686409769,0.014104961990509,0.318,0.013078493809803,0.014675300901122,0.341,0.006005378485626,0.011322693981393,,,
8892050,84.832,0.357193366576396,0.058793882958185,0.128,0.005007177874106,0.061479789085173,-0.048,0.011430605222216,0.27912589440185,0.0,0.0,0.0,,,
8893087,78.802,0.004210893601979,0.158303158536015,0.149,0.016458285110871,0.005786055192668,0.124,0.217762073925734,0.002979012706396,0.364,0.013449081893585,0.013272318514517,-0.085611,1.07043769445524,0.0642056237762
8914107,79.304,0.003847492956808,0.302653839118633,0.153,0.035920677831958,0.01876240943075,0.209,0.313891755854942,0.000878611565893,0.212,0.04470515468324,0.025824287334833,-0.089445,1.29310969069994,0.0733515047844787
8936347,71.154,0.043646708872373,0.116876638156867,0.089,0.014416192120157,0.051374270316572,0.084,0.196070937945905,0.151178627148338,0.0,0.0,0.0,0.079455,1.22710573519506,0.0740338304273459
8946951,72.344,0.021064746096798,0.161367131505187,0.117,0.016929895159885,0.037394850231007,0.036,0.263876743128026,0.056285129853699,0.0,0.0,0.0,,,
8957693,79.006,0.013499729147043,0.045371529608744,0.129,0.011973108973086,0.004918764373691,0.19,0.026054295170834,0.011409005052896,0.307,0.01796757895344,0.029890445281082,-0.088339,1.47523714159704,0.0876857020630726
