KIC,numax,numax_std,Deltanu,Deltanu_err,DPi1,dpi_e,dpi_E,q,q_e,q_E,eps_g,eps_g_e,eps_g_E,drot,drot_e,drot_E,feh,mass,mass_std
11658986,164.767,3.295,13.391,0.003,83.385,0.012,0.066,0.143,0.008,0.01,0.16,0.058,0.005,0.341,0.022,0.008,-0.0,1.12,0.061
11667630,100.416,2.008,8.967,0.002,73.824,0.037,0.075,0.169,0.021,0.026,0.012,0.105,0.067,0.584,0.02,0.021,-0.307,1.295,0.076
11671578,119.709,2.394,10.044,0.002,73.588,0.007,0.014,0.125,0.003,0.014,0.132,0.013,0.013,0.393,0.003,0.008,,,
11673754,196.487,3.93,15.424,0.004,86.978,0.02,0.183,0.176,0.021,0.008,0.384,0.115,0.014,0.5,0.038,0.029,,,
11703582,95.264,1.905,8.647,0.003,74.164,0.068,0.036,0.108,0.021,0.043,0.012,0.073,0.118,0.0,0.0,0.0,,,
11708457,72.773,1.455,7.389,0.004,71.645,0.004,0.028,0.129,0.022,0.005,0.104,0.054,0.009,0.342,0.007,0.018,,,
11718486,99.169,1.983,9.099,0.003,76.268,0.036,0.022,0.171,0.005,0.013,-0.011,0.024,0.072,0.57,0.035,0.012,,,
11723893,85.088,1.702,7.867,0.002,72.691,0.033,0.013,0.162,0.006,0.014,0.196,0.007,0.09,0.569,0.006,0.004,0.15,1.197,0.071
11771561,184.914,3.698,14.37,0.003,83.184,0.071,0.526,0.156,0.043,0.058,0.235,0.4,0.05,0.44,0.39,0.14,-0.102,1.267,0.072
11802908,105.568,2.111,9.009,0.002,73.271,0.018,0.014,0.157,0.012,0.013,0.169,0.02,0.005,0.578,0.009,0.009,0.123,1.397,0.082
11810798,85.919,1.718,8.225,0.003,73.698,0.044,0.021,0.147,0.024,0.009,0.242,0.017,0.062,0.325,0.075,0.06,-0.201,1.05,0.061
11819928,89.369,1.787,8.22,0.002,73.255,0.005,0.01,0.123,0.002,0.005,0.12,0.012,0.009,0.306,0.004,0.005,-0.043,1.235,0.072
11821135,90.77,1.815,8.14,0.002,71.871,0.012,0.011,0.131,0.012,0.016,0.162,0.006,0.016,0.202,0.008,0.007,,,
11824817,117.456,2.349,10.36,0.003,77.694,0.018,0.183,0.145,0.017,0.036,0.227,0.247,0.021,0.245,0.017,0.028,,,
11868163,127.212,2.544,10.917,0.003,77.572,0.017,0.056,0.155,0.016,0.032,0.176,0.028,0.015,0.459,0.043,0.018,,,
11905840,120.485,2.41,10.271,0.002,76.012,0.029,0.014,0.131,0.013,0.011,0.273,0.008,0.053,0.308,0.014,0.018,-0.263,1.351,0.078
11911929,110.082,2.202,9.611,0.004,74.95,0.037,0.087,0.133,0.008,0.019,0.13,0.13,0.055,0.456,0.016,0.027,,,
11912315,217.351,4.347,16.292,0.004,87.282,0.033,0.164,0.147,0.022,0.048,0.093,0.115,0.013,0.373,0.076,0.017,-0.011,1.191,0.067
11913545,117.085,2.342,10.151,0.003,77.706,0.009,0.028,0.129,0.007,0.013,0.161,0.037,0.007,0.286,0.012,0.009,0.081,1.168,0.068
11957192,89.833,1.797,8.024,0.001,71.781,0.029,0.064,0.113,0.014,0.02,0.151,0.091,0.069,0.27,0.038,0.029,0.105,1.34,0.079
11960195,143.822,2.876,11.754,0.003,78.433,0.058,0.095,0.134,0.016,0.014,0.244,0.104,0.055,0.282,0.025,0.022,0.011,1.267,0.072
11960363,88.091,1.762,7.958,0.001,72.314,0.019,0.042,0.098,0.013,0.025,0.269,0.098,0.029,0.0,0.0,0.0,0.227,1.278,0.075
11968334,140.375,2.808,11.379,0.003,77.9,0.185,0.035,0.125,0.013,0.014,0.251,0.031,0.218,0.39,0.033,0.01,0.193,1.314,0.075
11975173,220.536,4.411,16.471,0.003,86.952,0.013,0.092,0.158,0.01,0.007,0.277,0.055,0.008,0.396,0.021,0.018,0.045,1.227,0.068
12007304,217.951,4.359,16.683,0.004,88.713,0.005,0.138,0.175,0.021,0.003,0.239,0.094,0.004,0.566,0.042,0.009,-0.28,1.072,0.061
12008916,160.836,3.217,12.853,0.003,79.991,0.038,0.111,0.15,0.022,0.029,0.436,0.11,0.024,0.427,0.031,0.035,0.041,1.247,0.071
12012511,94.21,1.884,7.951,0.003,71.486,0.041,0.22,0.094,0.044,0.112,0.154,0.42,0.094,0.154,0.104,0.037,0.202,1.62,0.099
12017829,81.77,1.635,7.888,0.003,72.885,0.012,0.026,0.156,0.025,0.027,-0.018,0.062,0.011,0.308,0.013,0.006,,,
12018555,133.151,2.663,11.51,0.002,80.634,0.171,0.084,0.133,0.012,0.018,0.185,0.105,0.177,0.293,0.02,0.027,,,
12021069,109.602,2.192,9.29,0.003,73.634,0.022,0.011,0.128,0.016,0.015,0.247,0.007,0.022,0.369,0.005,0.013,0.146,1.386,0.081
12024640,92.028,1.841,8.434,0.003,74.339,0.014,0.196,0.132,0.008,0.015,0.019,0.139,0.018,0.314,0.168,0.008,-0.011,1.191,0.07
12058143,192.76,3.855,15.156,0.009,86.145,0.264,0.066,0.181,0.071,0.024,0.25,0.05,0.116,0.289,0.039,0.245,,,
12059823,98.073,1.961,8.886,0.004,74.918,0.054,0.012,0.124,0.01,0.013,0.164,0.007,0.089,0.343,0.061,0.049,,,
12060254,109.65,2.193,8.972,0.002,77.03,0.034,0.121,0.113,0.006,0.08,0.154,0.137,0.027,0.536,0.023,0.025,0.086,1.619,0.098
12062344,112.964,2.259,9.711,0.003,74.927,0.292,0.051,0.132,0.019,0.012,0.036,0.129,0.219,0.233,0.017,0.018,,,
12115227,98.087,1.962,9.379,0.003,75.626,0.049,0.023,0.16,0.011,0.014,0.016,0.038,0.091,0.404,0.008,0.016,-0.661,0.934,0.056
12115374,238.129,4.763,17.638,0.002,90.892,0.077,0.007,0.163,0.002,0.006,-0.015,0.002,0.042,0.265,0.011,0.01,,,
12153274,92.569,1.851,8.545,0.002,73.175,0.01,0.091,0.178,0.01,0.027,0.074,0.084,0.061,0.536,0.03,0.023,-0.408,1.218,0.074
12154686,65.269,1.305,6.639,0.003,67.807,0.02,0.032,0.192,0.006,0.008,0.042,0.072,0.04,0.443,0.016,0.009,-0.525,1.118,0.068
12155459,212.42,4.248,16.412,0.004,88.219,0.078,0.068,0.164,0.006,0.018,0.273,0.041,0.05,0.288,0.011,0.021,-0.041,1.107,0.058
12165692,99.067,1.981,9.061,0.002,75.293,0.01,0.001,0.143,0.003,0.003,0.171,0.002,0.002,0.359,0.008,0.001,-0.102,1.133,0.065
12166563,121.382,2.428,10.004,0.004,74.941,0.021,0.067,0.141,0.051,0.016,0.308,0.109,0.026,0.388,0.038,0.052,,,
12170173,112.06,2.241,9.613,0.003,74.53,0.033,0.052,0.141,0.031,0.034,0.086,0.032,0.006,0.0,0.0,0.0,-0.042,1.353,0.079
12203243,199.757,3.995,15.225,0.003,84.725,0.087,0.121,0.155,0.074,0.055,0.094,0.007,0.063,0.0,0.0,0.0,0.076,1.204,0.068
12206812,141.379,2.828,11.632,0.003,79.446,0.05,0.107,0.135,0.025,0.013,0.2,0.085,0.076,0.403,0.021,0.031,0.222,1.21,0.068
12207840,77.951,1.559,7.818,0.002,72.557,0.007,0.118,0.183,0.003,0.06,-0.134,0.214,0.009,0.415,0.014,0.004,-0.581,0.981,0.059
12216433,109.7,2.194,9.542,0.002,77.084,0.027,0.019,0.139,0.009,0.01,0.065,0.026,0.035,0.385,0.014,0.011,,,
12216750,95.824,1.916,8.789,0.002,75.28,0.068,0.044,0.14,0.019,0.021,0.096,0.098,0.071,0.301,0.015,0.02,-0.02,1.121,0.065
12257306,119.681,2.394,10.083,0.003,75.255,0.016,0.218,0.124,0.009,0.021,0.194,0.131,0.009,0.213,0.005,0.197,-0.034,1.364,0.079
12402804,67.401,1.348,6.944,0.004,70.441,0.051,0.04,0.113,0.016,0.039,-0.262,0.117,0.109,0.0,0.0,0.0,,,
12403474,119.82,2.396,10.164,0.002,75.214,0.011,0.187,0.193,0.022,0.011,0.14,0.165,0.019,0.49,0.145,0.003,-0.186,1.336,0.078
12406960,113.823,2.276,9.812,0.002,76.245,0.094,0.133,0.124,0.026,0.036,0.215,0.168,0.137,0.0,0.0,0.0,,,
12457926,145.288,2.906,12.4,0.004,81.097,0.031,0.086,0.171,0.014,0.022,0.159,0.08,0.032,0.285,0.022,0.023,-0.481,1.123,0.062
12505707,148.187,2.964,12.105,0.003,80.548,0.012,0.306,0.128,0.003,0.026,0.152,0.355,0.021,0.311,0.014,0.014,0.205,1.182,0.068
12506511,109.174,2.183,9.538,0.002,75.546,0.006,0.008,0.163,0.016,0.003,0.238,0.007,0.004,0.484,0.007,0.011,0.019,1.23,0.071
12506768,193.216,3.864,14.691,0.003,83.647,0.1,0.087,0.169,0.016,0.016,0.309,0.08,0.065,0.318,0.031,0.027,-0.214,1.336,0.077
12507577,82.611,1.652,7.492,0.002,70.504,0.025,0.042,0.147,0.005,0.012,0.138,0.073,0.06,0.482,0.005,0.004,0.214,1.332,0.08
12554556,108.354,2.167,9.006,0.002,77.806,0.011,0.014,0.115,0.005,0.003,0.178,0.017,0.012,0.487,0.015,0.002,0.059,1.559,0.092
12557207,84.797,1.696,8.084,0.003,74.263,0.064,0.043,0.111,0.035,0.038,0.1,0.04,0.167,0.0,0.0,0.0,-0.126,1.037,0.062
12601771,178.448,3.569,14.461,0.003,85.046,0.04,0.095,0.16,0.002,0.016,0.237,0.067,0.033,0.352,0.044,0.003,-0.188,1.028,0.058
12834442,158.921,3.178,13.323,0.004,83.629,0.036,0.049,0.148,0.02,0.017,0.243,0.013,0.002,0.569,0.041,0.01,,,
12885196,92.484,1.85,8.175,0.002,72.757,0.008,0.002,0.149,0.014,0.02,0.084,0.003,0.01,0.514,0.007,0.003,0.163,1.354,0.08
