KIC,DPi1,q,eps_g,drot,incl,e_incl_pos,e_incl_neg,gehan_n_comp,gehan_dnu,gehan_numax,gehan_dpi,gehan_rot,gehan_rot_e,gehan_ncomp,rotation_flag,dpi_e,dpi_E,q_e,q_E,eps_g_e,eps_g_E,drot_e,drot_E,prime_kosts,pct_diff1,pct_diff2,pct_diff3,sing_frac,p1_frac,n1_frac
8073887,84.18,0.151,0.28,0.458,72.2,9.7,9.7,2,14.68,189.87,84.2,450,6.02,2,0,0.051381561837801,0.036240404811522,0.013188735285692,0.011424382803114,0.021719277421946,0.039279672029909,0.02911696632065,0.020128092798236,0.113646021752948,0,249.63,1060.24,0,0.190576164046814,0.809423835953186
8026963,71.684,0.105,0.171,0.153,42.6,13.8,13.8,3,8.18,94.3,71.6,150,3.54,3,0,0.007637202155692,0.110851602908781,0.003635840364451,0.110798001785142,0.132037398404579,0.014200728369651,0.044661390054063,0.003022261206871,0.038602348434479,244.58,51.44,93.67,0.627627088198311,0.132002360850933,0.240370550950756
8058062,79.658,0.153,0.087,0.334,78.6,11.4,5.1,2,11.86,140.95,79.3,180,4.78,2,0,0.339227134695307,0.119762148004099,0.017631862460789,0.013169199430097,0.156890819326901,0.356799555301666,0.037315639646668,0.029197946922446,0.025152140493071,768.44,59.03,68.07,0.858074457868995,0.065915536994439,0.076010005136566
8054055,76.253,0.128,0.264,0.362,27.3,11.7,27.3,1,10.47,123.91,76.2,0,7.78,1,0,0.074837052623593,0.033881790348943,0.017746333029866,0.021314736432424,0.027971355942433,0.068530447562526,0.015918519658114,0.077205095053399,0.056087997899771,904.98,2.47,224.22,0.7996854206615,0.002182615073299,0.198131964265201
8077790,79.038,0.137,0.19,0.415,42.9,16.6,16.6,3,11.82,142.95,79,410,4.87,3,0,0.12663496932332,0.184111601220522,0.019848773356909,0.026110090996824,0.131556835892858,0.126223181723744,0.040941743046665,0.067143827755012,0.014856430307291,1397.36,82,48.8,0.914406868390744,0.053659302690818,0.031933828918438
8053949,70.638,0.134,-0.199,0.493,71.5,18.5,6.3,2,6.53,70.82,69.92,235,7.43,2,2,0.834760593102445,0.88364455428264,0.148783615683421,0.170028520870979,0.02755544713008,0.07066039946794,0.05002010148003,0.078763611819409,0.095456405876753,150.53,62.95,195,0.368512534273404,0.154107912260086,0.47737955346651
8098454,89.047,0.159,0.15,0.306,67.5,8.6,8.6,3,17.19,222.92,88.4,180,2.97,2,0,0.136709517675712,0.055413280194983,0.011898770096781,0.05139309164962,0.044577630280766,0.041892297369543,0.050010543500938,0.02828780663341,0.022306222680472,190.08,370.56,180.91,0.256327961701841,0.499710066752073,0.243961971546086
8099364,88.629,0.178,0.289,0.492,68.2,11.3,11.3,3,16.49,206.44,88,260,6.97,3,0,0.196890042294143,0.057299545831796,0.016143274550057,0.005230887773655,0.034890237732091,0.120503511148696,0.058543940846407,0.000202521129047,0.042175202071124,362.09,286.43,286.43,0.387282742392641,0.306358628803679,0.306358628803679
8110809,86.146,0.186,0.242,0.302,65.7,24.3,6.9,2,15.2,187.91,86.1,340,1.07,2,3,0.019759146654693,0.04226938759021,0.008740764151082,0.00252690141659,0.031446267102707,0.013877644212983,0.00692657166272,0.009805966773194,0.048462504934755,8.7,297.08,348.71,0.013292792861618,0.453910678543599,0.532796528594784
8081497,75.6,0.163,0.161,0.541,60.5,5.8,5.8,3,9.05,95.92,75.8,520,5.48,3,0,0.025817230826306,0.130453605101323,0.013893035292778,0.016971304728915,0.224637131821139,0.045249985602672,0.013707891322673,0.013758375398772,0.05287026235178,98.64,98.64,213.56,0.240093467043131,0.240093467043131,0.519813065913738
8086682,72.203,0.101,0.106,0.533,59.6,11.8,11.8,3,8.03,85.98,71.25,100,5.5,3,2,0.032270849166622,0.013179105186694,0.060308354263149,0.084240384224201,0.037402458463962,0.061876930188123,0.011121538710985,0.00713027715747,0.086636913360265,40.19,43.57,35.13,0.338043569686265,0.366473210530743,0.295483219782993
8098608,78.486,0.142,0.232,0.528,23.4,10,23.4,1,10.8,126.13,78.4,0,6.63,1,0,0.035093283283018,0.027862290752736,0.01072284023824,0.015074424539471,0.049355144146915,0.02179521108847,0.015217353439946,0.044038045309528,0.017882566255957,1622.55,9.96,12.58,0.986298621959893,0.006054380003526,0.007646998036582
8087067,74.407,0.123,0.144,0.367,20.9,8.8,20.9,1,9.04,100.46,74.3,0,3.66,1,0,0.086318282922591,0.012199483068528,0.020833239424996,0.022228966821637,0.021825126125575,0.141498009286766,0.068701807430978,0.014073677285161,0.019804308871031,1557.02,22.04,22.54,0.972165334665335,0.013761238761239,0.014073426573427
8127707,89.47,0.165,0.174,0.314,68.1,8.4,8.4,3,17.06,219.37,91.3,480,3.86,3,3,0.070147810580338,0.002933097747857,0.006573538234876,0.003220021285715,0.002798808873609,0.038443979115345,0.017060131189949,0.013898542279008,0.053635208746804,189.64,105.51,333.5,0.301662292213473,0.16783583870198,0.530501869084546
8115488,81.549,0.15,0.228,0.383,54.2,15.7,15.7,3,12.94,159.25,81.5,370,1.44,3,0,0.15435939178245,0.083302057466838,0.016171580417416,0.011281687144513,0.030769270106792,0.143558892252928,0.015285628663111,0.020235911989335,0.049447445852877,136.62,576.71,590.04,0.104820580495178,0.442476042873474,0.452703376631348
8110026,71.331,0.12,0.271,0,37.2,16.5,37.2,1,7.2,70.1,71.2,0,7.23,1,2,0.026927014391703,0.064014012329849,0.027969547236978,0.033484579947112,0.134194667679203,0.078840472373935,0,0,0.090583032939759,0,0,0,,,
8123432,76.898,0.123,0.226,0,33.3,14.5,33.3,1,11.63,143.8,77,0,4.49,1,1,0.022371910160032,0.360155767740068,0.014166853932727,0.041397096454219,0.402129553416394,0.012731252415514,0,0,0.027070751343579,0,0,0,,,
8154693,78.652,0.149,0.176,0.377,70.5,9,9,2,11.81,142.15,78.4,370,4.17,2,0,0.054453529506503,0.022805795099629,0.006691064764117,0.015712304845796,0.019570980320025,0.052524345659131,0.012699126694103,0.028908310430254,0.084813609781182,17.52,2241.01,1111.01,0.005199522783525,0.665078912848638,0.329721564367837
8144467,79.492,0.134,0.225,0,17.2,7.2,17.2,1,11.62,138.14,79.4,0,4.62,1,1,0.084968088357414,0.19041998803678,0.0366361882288,0.041861644591654,0.198260271073443,0.10134010906709,0,0,0.010653713668347,0,0,0,,,
8142438,74.001,0.157,0.047,0.389,75.1,14.9,6.1,2,8.81,97.24,74,370,6.34,2,3,0.005194419791408,0.020575855947328,0.0029273382559,0.006229269549614,0.042671468413589,0.000391176944679,0.004927338815679,0.001793938720975,0.070145697080015,16.06,163.95,234.84,0.03871278775461,0.395203085452573,0.566084126792817
8154682,76.197,0.133,0.311,0.351,74.8,15.2,5.2,2,9.74,111.57,76,350,4.34,2,0,0.033513102415583,0.012278678235433,0.009533828739324,0.00975316244993,0.015491066336682,0.048561890616762,0.008254516295929,0.005776473451475,0.090617036195719,4.02,206.57,384.93,0.006750403009135,0.346873320795271,0.646376276195594
8144802,71.508,0.164,0.327,0.332,73.7,16.3,5.6,2,7.31,75.58,71.5,325,3.57,2,3,0.013571538927167,0.07714847666783,0.031264552667394,0.025476942933824,0.156417399021853,0.042849653915034,0.040792695765821,0.027905838923616,0.081138424932111,0,341.67,355.87,0,0.489821372251054,0.510178627748946
8162712,70.601,0.165,-0.482,0.344,69.2,20.8,9.3,2,7.07,71.5,72.9,120,6.7,2,2,0.046681692846619,0.015670649246602,0.012798122519622,0.042097267525015,0.01794822929466,0.037781290526715,0.016392403792443,0.024796903927946,0.123314245279068,50.56,210.16,344.85,0.083491586439223,0.347044932873161,0.569463480687617
8155782,79.509,0.163,-0.023,0,33.6,14.6,33.6,1,11.85,135.56,79.4,0,3.78,1,0,0.039347853046095,0.126203677664108,0.026818813223174,0.016549905776383,0.169848226896132,0.019857661998273,0,0,0.023107555929293,0,0,0,,,
8161789,77.096,0.139,0.175,0.56,30.2,13,30.2,1,10.44,121.25,76.9,0,1.58,1,0,0.033261930785557,0.081853178299639,0.020509240795589,0.021071043917166,0.091413034999849,0.034508510684151,0.032248393080024,0.05462907300732,0.015266675724408,2181.53,1.8,27.46,0.986764912090248,0.000814188593218,0.012420899316534
8158382,74.519,0.103,0.173,0.34,65.3,11.7,11.7,2,8.45,90.94,74.4,340,6.71,2,3,0.010297476936401,0.022606747002726,0.009088930376053,0.02393269824,0.046758125783535,0.009867686698801,0.011174212005385,0.011539481411353,0.044649538730296,93.63,230.06,84.16,0.229569694740713,0.564079931347309,0.206350373911977
8173581,73.43,0.125,0.238,0,28.8,12.4,28.8,1,8.8,98.88,73.4,0,0.36,1,1,0.040795951660883,0.140888848089034,0.026442241630934,0.028605345759436,0.237984343951958,0.054877066794626,0,0,0.017756948148245,0,0,0,,,
8181816,73.917,0.141,-0.131,0.322,67.1,22.9,8.2,2,8.34,89.88,73.7,320,4.43,2,2,0.012366983497117,0.06067538517172,0.012075879620384,0.027764574351249,0.090931215272273,0.028213008780527,0.023702531506734,0.014188101052812,0.072739245646179,0,163.66,156.26,0,0.511565391347837,0.488434608652163
8176259,71.696,0.125,0.243,0.296,72.2,17.8,8.6,2,7.34,73.98,70.6,260,9.28,2,2,0.088943917198833,0.015685087630146,0.019200297606697,0.0128644025676,0.034371132831678,0.060587024095838,0.004568400330162,0.073909771004424,0.059142109519994,1.85,242.59,62.47,0.006027825746962,0.790427161056988,0.203545013196051
8214394,82.195,0.142,0.222,0.393,78,12,5.3,2,14.12,182.32,82.3,390,3.02,2,3,0.008224286762754,0.007945427204263,0.001996189299682,0.005767124422765,7.45573121499754E-05,0.00617182883678,0.01398128437186,0.001552945781873,0.105160831037701,0,668.62,1717.31,0,0.280234541667191,0.719765458332809
8175678,69.22,0.169,-0.049,0.284,71.3,18.7,6.6,2,6.72,67.27,69.1,120,5.68,2,0,0.007929824146316,0.004027004967455,5.00191494696156E-05,0.006186741656203,0.003378609944665,0.016086764860525,0.005491973134021,0.002181697297026,0.081569166649697,28.74,154.83,264.74,0.064107425665276,0.345363699225982,0.590528875108742
8210306,71.348,0.119,-0.438,0,66.8,23.1,10.8,2,7.08,72.22,70.7,190,8.75,2,2,0.115410134822795,0.019991787612227,0.024235753001925,0.035770249508136,0.06153130536008,0.230304139750676,0,0,0.096011783795001,0,0,0,,,
8235144,81.271,0.139,0.285,0.345,76.3,13.7,7.3,2,12.81,159.51,81.3,350,6.88,2,3,0.009326528510215,0.185859367316695,0.009093671865859,0.00727016700535,0.176276940274136,0.007651908452379,0.011460044979636,0.021232757014105,0.045528081430014,36.47,451.38,515.92,0.036333024497644,0.449684688723512,0.513982286778844
8188772,86.765,0.184,0.294,0.342,43.8,15.6,15.6,3,10.18,126.98,86.7,325,6.88,3,0,0.021756596980396,0.060536468592176,0.006442671326041,0.150102357256695,0.103786427657691,0.008492485855879,0.048308998715855,0.012710912309185,0.076117893238559,175.51,226.08,190.22,0.296564775857116,0.382014497896284,0.321420726246599
8250069,87.152,0.166,0.337,0,28.6,12.3,28.6,1,15.78,196.17,86.9,0,7.83,1,3,0.015210175990973,0.031109950160655,0.007980420011252,0.018280015318131,0.036347969028007,0.049307397255356,0,0,0.027347033451465,0,0,0,,,
8221785,72.153,0.13,-0.075,0.326,60.2,11.6,11.6,3,7.76,79.64,72.8,310,6.61,3,3,0.018228086174759,0.108206930435443,0.006184759835794,0.017670873508961,0.256237919429307,0.033119503166903,0.011770806802787,0.012278431186864,0.101146570197408,128.38,16.56,503.49,0.19798590441528,0.025538608639329,0.776475486945391
8262338,86.946,0.151,0.21,0,58.1,13.6,13.6,2,16.86,220.95,86.7,205,7.94,2,3,0.125773908293539,0.285591712740754,0.066081630776605,0.048964531614924,0.053337968922902,0.087882682018539,0,0,0.021273447035774,0,0,0,,,
8264074,84.798,0.143,0.232,0.051,69.3,14.1,14.1,3,13.74,173.43,84.6,120,3.51,3,0,0.033035967997847,0.194441104940779,0.021904877002837,0.012687906273677,0.161117810139463,0.036612989271379,0.020767480339242,0.02509478403673,0.014107104649155,4.5,217.49,159.89,0.01178380643134,0.569524457944904,0.418691735623756
8283356,78.464,0.146,0.243,0.561,78.6,11.4,6.3,2,11.22,134.71,78.4,555,2.81,2,0,0.038195832622023,0.084804608623699,0.01641589875868,0.016561800911156,0.072394486265789,0.062432130994505,0.024882990996644,0.019964884168527,0.106170960775859,0,767.14,866.14,0,0.469692887931034,0.530307112068966
8299489,78.005,0.137,0.219,0.418,29.3,12.7,29.3,1,11.62,140.95,78.1,0,7.54,1,0,0.01784395565231,0.128124292850444,0.009705881481666,0.045506628092194,0.139920984531441,0.01321778010692,0.076207979346023,0.060651063101374,0.018972359170411,1271.43,62.62,18.27,0.940184275911027,0.046305608140085,0.013510115948888
8308639,76.44,0.14,-0.222,0.35,70.7,19.3,9.1,2,9.69,109.9,75.9,355,2.64,2,3,0.251732798480745,0.201777264135288,0.026660612973886,0.009386594213542,0.322002234181353,0.374749437688925,0.009078970743759,0.014885468796776,0.155663093914482,0,495.05,655.32,0,0.430339803715326,0.569660196284674
8301905,80.212,0.151,0.066,0.311,28.5,12.2,28.5,1,11.89,139.62,80,0,6.48,1,0,0.038928585713094,0.16244962895955,0.02363416871301,0.025643153707384,0.11373639152815,0.059615382468843,0.260994814921901,0.004207640557678,0.022134644883852,1330.03,15.08,84.1,0.930605019556258,0.010551283576242,0.0588436968675
8307791,76.779,0.145,0.146,0.386,66.1,23.9,7.7,2,9.59,106.86,76.7,375,4.9,2,3,0.003728137125407,0.024929941611532,0.006863937336283,0.008078302053902,0.025607143402495,0.012676135693683,0.006318144458005,0.004782751595392,0.07948017800364,0,122.99,507.46,0,0.195082877309858,0.804917122690142
8312512,74.519,0.139,0.174,0.37,68.2,6.4,6.4,2,9.22,101.96,74.5,360,1.58,2,0,0.01217888415016,0.114351990440852,0.020945485805262,0.020864905670255,0.180129518604998,0.010821169728852,0.031363953787524,0.024060418883705,0.031915125743948,78.38,192.97,132.46,0.194101186201431,0.477873257224933,0.328025556573636
8315560,88.589,0.173,0.105,0.307,59.5,12.9,12.9,3,7.5,86.55,88.9,270,5.6,3,2,0.011939075889359,0.180162550954393,0.044554962278649,0.010458788112546,0.238857851508931,0.019440344568656,0.017050209022605,0.024975332064774,0.084317751986231,6.94,161.11,148.67,0.021912099014903,0.50868274816873,0.469405152816368
8316412,75.573,0.133,0.136,0.436,70.5,11.1,11.1,2,9.29,104.1,75.5,420,5.05,2,0,0.003704721380345,0.1357099530222,0.004173668152595,0.027033593460148,0.202402364327251,0.0031895270379,0.025498941475419,0.004822236471402,0.034482827180998,168.3,168.3,77.24,0.406678909723565,0.406678909723565,0.186642180552871
8323295,77.984,0.124,0.12,0.285,29.5,12.7,29.5,1,10.87,129.68,77.9,0,5.9,1,0,0.157733424736733,0.031642954934213,0.008664058212813,0.127819077655503,0.032528997235257,0.165445949662103,0.158077194841736,0.001002147584797,0.012395044118173,1391.41,136.74,36.29,0.889398123290123,0.087405077855335,0.023196798854542
8345515,77.571,0.146,0.233,0.374,73.6,16.4,6.9,2,9.86,109.4,77.5,370,2.95,2,0,0.024719992471674,0.017103314968964,0.006421089644541,0.016110555444271,0.020675658890011,0.041819277200428,0.010462480336977,0.008344658667538,0.083176376229406,0,628.84,567.4,0,0.525680465458436,0.474319534541564
8330073,75.902,0.175,0.086,0.439,71.3,18.7,8.4,2,9.41,98.71,75.8,415,4.57,2,0,0.006663268106365,0.137661405702886,0.0242056189226,0.006690675520542,0.208700161354449,0.007570040719903,0.011153194288794,0.03801700924725,0.083926503425019,0,375.28,503.56,0,0.427017432069546,0.572982567930454
8328390,72.708,0.116,0.046,0,33.3,14.5,33.3,1,7.85,84.49,72.7,0,6.85,1,2,0.045988914092547,0.055450189213019,0.018493617337352,0.035247430567369,0.086625564027284,0.118550109183108,0,0,0.046565016384003,0,0,0,,,
8358990,74.691,0.123,0.216,0.404,31.6,13.7,31.6,1,8.5,91.08,74.6,0,0.8,1,3,0.038382092415546,0.006648016735966,0.004168200897592,0.009547639936591,0.004821884071253,0.077780750723462,0.020004965236272,0.009232024741779,0.014819572427942,1709.79,17.97,17.26,0.979811119643328,0.010297876242106,0.009891004114566
8360297,73.919,0.137,0.012,0,20.8,8.8,20.8,1,8.2,82.72,73.8,0,5.34,1,0,0.065195088055816,0.055137525979703,0.035179160346237,0.014990913896985,0.088312716508048,0.117952097561158,0,0,0.02044773144295,0,0,0,,,
8377962,76.888,0.127,0.159,0.555,28.9,12.4,28.9,1,10.98,131.9,76.8,0,1.97,1,3,0.038247993623486,0.024408798020929,0.00596350835612,0.009076658102345,0.022629893047678,0.047402385594366,0.024796957596455,0.016799551417107,0.014565914693143,2419.87,41.09,15.09,0.977310635891844,0.016594979907514,0.006094384200642
8374394,76.534,0.145,0.1,0.388,71.7,18.3,7.8,2,9.42,101.33,76.5,380,1.47,2,3,0.013889003328231,0.072052043758902,0.007128549850058,0.029191706546019,0.116212589815726,0.033514304157359,0.013043266527516,0.013519179923614,0.061724840285014,13.53,290.27,322.02,0.021619635038829,0.463823463615736,0.514556901345435
8366239,88.04,0.146,0.141,0.264,73.1,8.4,8.4,2,13.74,185.08,87.8,245,2.62,2,0,0.017364632156955,0.02329109790243,0.002097055871791,0.004723936513566,0.016812593553643,0.010421638963664,0.016081509393391,0.000389315835588,0.058075609812359,1.6,264.6,272.27,0.002971381878285,0.491392278121344,0.505636340000371
8381622,77.679,0.149,0.287,0.268,43.5,16.5,16.5,3,10.63,119.48,77.7,250,7.15,3,0,0.018918464719462,0.217977595791169,0.014684295895735,0.018828973280627,0.244416224769061,0.031957793241314,0.043632878566829,0.019304565351701,0.016636564558322,1538.44,99.02,86.32,0.892480478947429,0.057443525275847,0.050075995776723
8387668,90.963,0.163,0.215,0,28.7,12.3,28.7,1,17.73,222.38,90.9,0,0.26,1,0,0.027974498548773,0.019521505330772,0.001337956706838,0.004418310551883,0.0101280648256,0.012872403979655,0,0,0.010125081819476,0,0,0,,,
8391545,80.468,0.137,0.207,0,28.7,12.3,28.7,1,12.83,157.41,80.4,0,3.5,1,0,0.00462866571398,0.280730138524234,0.000897132313169,0.050299594215874,0.271851818122455,0.000176434120365,0,0,0.028415937458462,0,0,0,,,
8423708,79.464,0.134,-0.015,0.33,78,12,5.8,2,12.06,148.17,79.25,305,5.27,2,3,0.052816835744466,0.19000210531398,0.020284613735908,0.03273640795911,0.17281591982097,0.052688292925787,0.035861349257685,0.023148630625011,0.102199381131964,0,576.49,359.28,0,0.616059501800656,0.383940498199344
8364786,65.315,0.122,-0.223,0,32.6,14.2,32.6,1,5.54,58.44,65.3,0,4.34,1,1,0.018556911480317,0.039921504635174,0.030440580409983,0.040073078351857,0.155456382789574,0.014767600163925,0,0,0.031018240269739,0,0,0,,,
8425211,82.492,0.134,0.237,0,26.2,11.2,26.2,1,14.66,195.86,82.3,0,0.88,1,0,0.021700366450034,0.144455944929632,0.013258132615759,0.017131884641435,0.108970103315714,0.01471777078051,0,0,0.019272065049489,0,0,0,,,
8418309,77.413,0.139,0.228,0.442,68,9.4,9.4,3,10.2,115.26,87.5,155,9.88,3,0,0.036619089752406,0.10881284682516,0.00558422002016,0.0137496903447,0.139097193254882,0.057313698711149,0.020538404676583,0.007236120606733,0.018057969342708,830.54,106.71,46.12,0.844585456135534,0.108514597760761,0.046899946103705
8426672,84.273,0.163,0.104,0.475,72.3,17.7,9.7,2,14.91,194.94,83.9,485,8.78,2,0,0.027219894807303,0.220575716131094,0.013274382289793,0.010608324024493,0.155213435112108,0.021117463284613,0.023697347460508,0.01890784606788,0.102509870205749,17.33,321.52,368.48,0.024500586713415,0.454554451246236,0.520944962040349
8431083,79.477,0.139,0.192,0.058,69.2,20.8,7,2,10.93,122.43,79.2,570,6.84,2,0,0.156511796041158,0.089384923201479,0.04417157203466,0.052702018114114,0.108072809226464,0.194263935551368,0.007992524938322,0.048267452317698,0.021212336630676,103.16,148.08,173.65,0.242792252112311,0.34851373296618,0.408694014921509
8429977,76.986,0.115,0.188,0,25.9,11.1,25.9,1,11.01,131.84,76.9,0,0.45,1,1,0.037452349191867,0.109564399424713,0.007452162024577,0.030405729438153,0.126622311266426,0.046262116380437,0,0,0.013598846093285,0,0,0,,,
8420916,71.791,0.131,-0.13,0.382,66,24,7,2,7.29,77.18,68.4,245,6.87,2,2,0.015837209147065,0.038287680738264,0.022663680731441,0.005927346687143,0.036008194197069,0.087897048608715,0.008326662393538,0.010322125511412,0.110429829281804,25.34,137.39,153.16,0.080217797334515,0.434929880654658,0.484852322010827
8459085,84.351,0.134,0.152,0.239,61.4,14.7,14.7,3,14.99,194.3,84.6,290,8.51,3,3,1.27378599804852,1.28088355758074,0.008940362414769,0.006357966887502,0.076846821107076,0.081391771488213,0.015705332711474,0.021997734168435,0.036103157250141,234.7,316.45,168.76,0.326012973843953,0.439568834993263,0.234418191162784
8453896,77.546,0.132,0.135,0.371,23.4,10,23.4,1,9.99,108.29,77.5,0,1.43,1,3,0.058735776726621,0.024434596446142,0.004186519913696,0.013899594160388,0.010668522506135,0.046081358574253,0.044953426272202,0.006400126250645,0.011183310162337,3414.84,21.18,21.18,0.987747309961819,0.006126345019091,0.006126345019091
8440248,79.688,0.14,0.314,0.2,73.2,16.8,9.8,2,12.5,153.85,79.8,195,2.06,2,0,0.018660614033607,0.450553347321858,0.057570830356421,0.124946495659203,0.348699982840824,0.020156292447744,0.00678847139251,0.236373505474144,0.085128268207865,18.52,408.63,533.19,0.019284836620364,0.425505550117667,0.55520961326197
8451486,80.211,0.145,0.254,0.363,71.9,18.1,11.7,2,11.48,130.18,80.15,360,7.49,2,3,0.015371734225425,0.009390815215241,0.008120212630316,0.007580020310625,0.01267819113733,0.007225967776095,0.011667096813801,0.010667186932374,0.077340823585457,9.48,668.02,668.02,0.007045603186872,0.496477198406564,0.496477198406564
8458459,86.849,0.154,0.232,0.347,59.4,13.5,13.5,2,16.14,209.8,86.9,350,2.07,2,0,0.165843061996995,0.11985734151132,0.010176656793499,0.024512509283803,0.073645593445727,0.02639090674549,0.076628158722154,0.22421687775694,0.03932674843062,71.38,695.32,392.37,0.061583856022501,0.599894743199289,0.33852140077821
8480097,86.868,0.174,0.274,0.279,36.2,15.6,15.6,3,15.46,199.34,86.9,305,1.18,3,3,0.045429043783031,0.033635923830914,0.011465688415434,0.005457242451367,0.019523662338328,0.029355002517632,0.030463769682773,0.004191159604034,0.03407289991533,346.56,46.93,189.19,0.594768998421089,0.080541635202856,0.324689366376055
8458954,80.026,0.126,-0.008,0.328,48.1,12.4,12.4,3,11.26,134.11,79.8,330,2.58,3,0,0.115926865367584,0.098633189317511,0.014898803564969,0.014537819810108,0.105899027791345,0.120809299594442,0.042391042807383,0.025669360915109,0.05091688437273,259.64,77.42,166.08,0.516039273363279,0.153873673331478,0.330087053305243
8475025,74.321,0.125,0.254,0.332,80.2,9.8,5.1,2,9.66,111.84,74.3,330,3.04,2,3,0.031217868129971,0.005024752288946,0.00434479532535,0.011109047982992,0.003553975629688,0.044431322501795,0.009594957207991,0.004937755831175,0.100786428840156,3.8,1179.82,878.35,0.001842897811316,0.572180972565071,0.425976129623612
8494157,76.224,0.156,0.133,0.334,25,10.7,25,1,9.82,103.36,76.2,0,0.8,1,3,0.012010316240648,0.025778700463206,0.02195782236325,0.003747461418428,0.016136884600375,0.025132461940357,0.064192681406546,0.056859092768321,0.017274289955073,3605.78,0,84.66,0.97705964600427,0,0.02294035399573
8505072,75.654,0.162,0.346,0.445,58.1,17.9,17.9,2,9.58,104.5,75.4,410,4.57,2,2,0.017398566006321,0.050179518481627,0.034902119563591,0.026954907334741,0.058714813939812,0.003997706296756,0.015189583338825,0.031435207886454,0.08812985318942,0.06,147.03,180.95,0.000182904523839,0.448207535666382,0.551609559809779
8518198,79.369,0.136,0.211,0.425,66.7,11.5,11.5,3,11.55,137.35,79.3,425,2.81,3,0,0.019963470887447,0.044880342623898,0.006035086307074,0.011210974969298,0.050934716074929,0.022811855509111,0.008610915081984,0.009840969210972,0.044012574324296,73.94,577.69,465.58,0.06618272303327,0.517082732879226,0.416734544087504
8507484,72.144,0.11,0.122,0,20,8.4,20,1,8.3,95.16,72.1,0,1.35,1,1,0.027451018993247,0.060333512462862,0.017368307325409,0.014424043395094,0.106137585326658,0.043629492636123,0,0,0.014030383080801,0,0,0,,,
8538793,79.955,0.148,0.247,0.443,73.1,16.9,7.3,2,11.18,128.11,80,415,3.54,2,0,0.101240945179555,0.032482384930077,0.012408500315338,0.045792849809055,0.088948474151371,0.038613163903311,0.039877758793506,0.025088041228901,0.059823631888384,12.97,1059.58,882.43,0.00663433897022,0.541990199388229,0.451375461641551
8524315,73.353,0.177,-0.342,0.285,53.7,12.6,12.6,3,7.95,83.73,73.1,275,3.8,3,2,0.024480894980101,0.281005455858846,0.068627599105658,0.061764950854697,0.104431572896036,0.048364692786257,0.216555356580482,0.001163635836153,0.084292367183446,27.89,182.4,109.33,0.087259871096928,0.570677679744697,0.342062449158376
8510560,73.278,0.224,0.021,0.915,71.7,18.3,8.3,2,8.64,99.4,73.1,885,3.82,2,2,0.008593393778824,0.040670472377542,0.016844711244106,0.016435330815718,0.06519722556789,0.01258924943784,0.014817581636518,0.003604846975237,0.090023667369597,16.79,271.99,270.14,0.03004007729192,0.486634938810563,0.483324983897517
8564157,81.859,0.149,0.229,0.296,65.2,12.8,12.8,2,13.43,168.08,82.8,830,7.17,2,0,0.219401802843137,0.113632465901276,0.015742375312525,0.025255763835651,0.086866272368345,0.080772985277578,0.009786667351241,0.281026553544824,0.076028406043334,0,644.7,694.77,0,0.481309771775404,0.518690228224596
8543569,75.123,0.136,0.224,0.549,70.7,19.3,8,2,8.95,97.52,75,560,4.73,2,0,0.018353857022902,0.003176514985171,0.002349931007725,0.004981798297406,0.007708593918353,0.014801107952893,0.001257379835546,0.011665892712337,0.093519053746184,24.89,183.61,296.35,0.049301772803803,0.363692185797762,0.587006041398435
8545504,74.971,0.119,0.081,0.303,54.1,11.1,11.1,3,9.28,109.78,74.85,305,2.14,3,0,0.022642646776504,0.043872156248739,0.00530437361545,0.018736118506769,0.052001971038508,0.045150236721584,0.011812499095093,0.014863247387133,0.072343584424858,100.33,219.39,337.92,0.152560671492002,0.333601970683048,0.51383735782495
8579095,78.346,0.119,0.176,0.288,52.7,15.6,15.6,3,12,152.46,78.2,285,1.46,3,0,0.108365295942193,0.17647713727392,0.026727716918579,0.014433073165914,0.193120135711504,0.105447886098952,0.025772294426092,0.022362226034748,0.026687667316475,197.04,547.9,172.32,0.214813684233478,0.597322460371105,0.187863855395417
8583313,82.719,0.152,0.23,0.363,75.5,14.5,9.8,2,12.85,150.34,82.8,360,1.11,2,3,0.017788423247865,0.015773287005757,0.008007834271215,0.008319119646018,0.014477969559692,0.012027254066714,0.011125603607822,0.009411891408536,0.037149970704013,6.25,1303.8,593.25,0.0032837702937,0.685020753428256,0.311695476278043
8564976,77.058,0.171,0.139,0.544,74.6,15.4,7.7,2,9.6,103.63,76.8,520,1.78,2,3,0.045829955582789,0.021277952776586,0.042389294415399,0.009927427537467,0.008579201708191,0.051168591552168,0.03871589963218,0.029590321695312,0.057437440748417,0,288.01,175.43,0,0.62146124633178,0.37853875366822
8555599,71.05,0.103,-0.203,0.257,55.8,9.8,9.8,3,6.39,62.39,71.7,715,6.38,3,2,0.025097929401071,0.007907159653854,0.00398981262594,0.009030999665055,0.023073516033938,0.015197194631993,0.016924161979337,0.00495519399066,0.064952375389484,1.59,235.54,68.78,0.005197607139355,0.769965022392207,0.224837370468438
